day	stream	len	count
20220915	orders	9	64975968
20220915	trades	8	19598845
20220915	trades	9	57873243
20220915	xinqing	8	1943853
20220915	xinqing	9	11448968
20220916	orders	8	25378656
20220916	orders	9	60465417
20220916	trades	8	19235358
20220916	trades	9	54010480
20220916	xinqing	8	1928205
20220916	xinqing	9	11051154
20220919	orders	8	25194420
20220919	orders	9	59437408
20220919	trades	8	18916396
20220919	trades	9	49253333
20220919	xinqing	8	1948995
20220919	xinqing	9	10914002
20220920	orders	8	22403731
20220920	orders	9	51044822
20220920	trades	8	16715315
20220920	trades	9	44156952
20220920	xinqing	8	1906440
20220920	xinqing	9	10196130
20220921	orders	8	23208777
20220921	orders	9	53871246
20220921	trades	8	17359649
20220921	trades	9	45394092
20220921	xinqing	8	1915934
20220921	xinqing	9	10424459
20220922	orders	8	23771185
20220922	orders	9	51151824
20220922	trades	8	17458712
20220922	trades	9	44021162
20220922	xinqing	8	1913479
20220922	xinqing	9	10163751
20220923	orders	8	22498258
20220923	orders	9	57227715
20220923	trades	8	16421296
20220923	trades	9	49228704
20220923	xinqing	8	1885535
20220923	xinqing	9	10735190
20220926	orders	8	23775538
20220926	orders	9	56516343
20220926	trades	8	17933097
20220926	trades	9	49129472
20220926	xinqing	8	1924278
20220926	xinqing	9	10534327
20220927	orders	8	23197301
20220927	orders	9	54722878
20220927	trades	8	17484359
20220927	trades	9	46982234
20220927	xinqing	8	1932770
20220927	xinqing	9	10482119
20220928	orders	8	23831447
20220928	orders	9	54148617
20220928	trades	8	17835515
20220928	trades	9	46608317
20220928	xinqing	8	1933290
20220928	xinqing	9	10460345
20220929	orders	8	22434263
20220929	orders	9	54295974
20220929	trades	8	16679000
20220929	trades	9	46322321
20220929	xinqing	8	1913739
20220929	xinqing	9	10599722
20220930	orders	8	21130305
20220930	orders	9	48713942
20220930	trades	8	15684735
20220930	trades	9	41286213
20220930	xinqing	8	1885824
20220930	xinqing	9	10050338
20221010	orders	8	22505567
20221010	orders	9	49783041
20221010	trades	8	17564336
20221010	trades	9	43223856
20221010	xinqing	8	1914588
20221010	xinqing	9	10134609
20221011	orders	8	20495523
20221011	orders	9	49270371
20221011	trades	8	15659836
20221011	trades	9	41560138
20221011	xinqing	8	1871174
20221011	xinqing	9	10084921
20221012	orders	8	19985443
20221012	orders	9	57485877
20221012	trades	8	14920917
20221012	trades	9	49708544
20221012	xinqing	8	1857352
20221012	xinqing	9	10574889
20221013	orders	8	23106706
20221013	orders	9	54570363
20221013	trades	8	17669715
20221013	trades	9	46891304
20221013	xinqing	8	1920705
20221013	xinqing	9	10534214
20221014	orders	8	23801458
20221014	orders	9	57268595
20221014	trades	8	17808814
20221014	trades	9	49722320
20221014	xinqing	8	1931852
20221014	xinqing	9	10617007
20221017	orders	8	25088477
20221017	orders	9	53899715
20221017	trades	8	19585750
20221017	trades	9	46607246
20221017	xinqing	8	1939938
20221017	xinqing	9	10508882
20221018	orders	8	24312355
20221018	orders	9	55872470
20221018	trades	8	18109370
20221018	trades	9	48798647
20221018	xinqing	8	1938181
20221018	xinqing	9	10565187
20221019	orders	8	23601475
20221019	orders	9	53055512
20221019	trades	8	17634161
20221019	trades	9	45963306
20221019	xinqing	8	1911178
20221019	xinqing	9	10366378
20221020	orders	8	24643672
20221020	orders	9	57696804
20221020	trades	8	18939179
20221020	trades	9	48933755
20221020	xinqing	8	1924814
20221020	xinqing	9	10964459
20221021	orders	8	23939167
20221021	orders	9	52965559
20221021	trades	8	17650283
20221021	trades	9	45045467
20221021	xinqing	8	1914654
20221021	xinqing	9	10355497
20221024	orders	8	27004157
20221024	orders	9	62049983
20221024	trades	8	20770833
20221024	trades	9	54178182
20221024	xinqing	8	1947623
20221024	xinqing	9	10892265
20221025	orders	8	27582176
20221025	orders	9	59603988
20221025	trades	8	21402171
20221025	trades	9	50942036
20221025	xinqing	8	1964416
20221025	xinqing	9	10733623
20221026	orders	8	25549983
20221026	orders	9	62544350
20221026	trades	8	19446330
20221026	trades	9	54686746
20221026	xinqing	8	1942093
20221026	xinqing	9	10797501
20221027	orders	8	27791500
20221027	orders	9	60541024
20221027	trades	8	21099369
20221027	trades	9	52544550
20221027	xinqing	8	1945015
20221027	xinqing	9	10753739
20221028	orders	8	28659239
20221028	orders	9	65951866
20221028	trades	8	22355153
20221028	trades	9	57445063
20221028	xinqing	8	1985758
20221028	xinqing	9	11012891
20221031	orders	8	28394860
20221031	orders	9	63861099
20221031	trades	8	22216578
20221031	trades	9	54511452
20221031	xinqing	8	1987955
20221031	xinqing	9	10884198
20221101	orders	8	26505143
20221101	orders	9	66452907
20221101	trades	8	20206685
20221101	trades	9	57882330
20221101	xinqing	8	1942165
20221101	xinqing	9	11030215
20221102	orders	8	26918499
20221102	orders	9	66528514
20221102	trades	8	20181335
20221102	trades	9	58189588
20221102	xinqing	8	1965713
20221102	xinqing	9	11000908
20221103	orders	8	27446026
20221103	orders	9	59278948
20221103	trades	8	20498420
20221103	trades	9	50624954
20221103	xinqing	8	1954199
20221103	xinqing	9	10699370
20221104	orders	8	25597373
20221104	orders	9	67782584
20221104	trades	8	18692687
20221104	trades	9	59103407
20221104	xinqing	8	2013558
20221104	xinqing	9	10963170
20221107	orders	8	28566877
20221107	orders	9	63698709
20221107	trades	8	21583338
20221107	trades	9	55143887
20221107	xinqing	8	2056067
20221107	xinqing	9	10852044
20221108	orders	8	26613364
20221108	orders	9	57594887
20221108	trades	8	19646501
20221108	trades	9	49361795
20221108	xinqing	8	2036743
20221108	xinqing	9	10464813
20221109	orders	8	24591246
20221109	orders	9	55586758
20221109	trades	8	17597516
20221109	trades	9	44777921
20221109	xinqing	8	1571697
20221109	xinqing	9	10724984
20221110	orders	8	25706682
20221110	orders	9	58400832
20221110	trades	8	18901484
20221110	trades	9	49911803
20221110	xinqing	8	1945177
20221110	xinqing	9	11105973
20221111	orders	8	31927555
20221111	orders	9	70983992
20221111	trades	8	24308010
20221111	trades	9	62198986
20221111	xinqing	8	2031680
20221111	xinqing	9	11557531
20221114	orders	8	31271303
20221114	orders	9	65522114
20221114	trades	8	24021119
20221114	trades	9	57546367
20221114	xinqing	8	1995227
20221114	xinqing	9	11216327
20221115	orders	8	26854326
20221115	orders	9	66894050
20221115	trades	8	19349764
20221115	trades	9	57790019
20221115	xinqing	8	1954702
20221115	xinqing	9	11161772
20221116	orders	8	28310703
20221116	orders	9	60314556
20221116	trades	8	20534197
20221116	trades	9	51827091
20221116	xinqing	8	1977988
20221116	xinqing	9	10989936
20221117	orders	8	26820643
20221117	orders	9	60368598
20221117	trades	8	19581092
20221117	trades	9	51527194
20221117	xinqing	8	1961935
20221117	xinqing	9	10954996
20221118	orders	8	26423565
20221118	orders	9	64918107
20221118	trades	8	18937756
20221118	trades	9	56936297
20221118	xinqing	8	1953916
20221118	xinqing	9	11169916
20221121	orders	8	28207717
20221121	orders	9	58604674
20221121	trades	8	21295682
20221121	trades	9	49998739
20221121	xinqing	8	1974688
20221121	xinqing	9	10910754
20221122	orders	8	25630361
20221122	orders	9	62440239
20221122	trades	8	18428268
20221122	trades	9	53936938
20221122	xinqing	8	1946417
20221122	xinqing	9	11118851
20221123	orders	8	25891072
20221123	orders	9	59767576
20221123	trades	8	18962052
20221123	trades	9	51118742
20221123	xinqing	8	1953098
20221123	xinqing	9	11411177
20221124	orders	8	24872703
20221124	orders	9	54533324
20221124	trades	8	17691691
20221124	trades	9	46283015
20221124	xinqing	8	1952364
20221124	xinqing	9	10791362
20221125	orders	8	25047917
20221125	orders	9	54563010
20221125	trades	8	18028383
20221125	trades	9	46360614
20221125	xinqing	8	1932171
20221125	xinqing	9	10692736
20221128	orders	8	27558990
20221128	orders	9	54900861
20221128	trades	8	20865981
20221128	trades	9	46996624
20221128	xinqing	8	2001559
20221128	xinqing	9	10806858
20221129	orders	8	26153319
20221129	orders	9	62724469
20221129	trades	8	19276584
20221129	trades	9	54500936
20221129	xinqing	8	1968601
20221129	xinqing	9	11205587
20221130	orders	8	27858033
20221130	orders	9	61404921
20221130	trades	8	20451502
20221130	trades	9	53350629
20221130	xinqing	8	1981034
20221130	xinqing	9	11095447
20221201	orders	8	30852978
20221201	orders	9	60360668
20221201	trades	8	23097322
20221201	trades	9	52791022
20221201	xinqing	8	2022101
20221201	xinqing	9	11070967
20221202	orders	8	25750141
20221202	orders	9	55256595
20221202	trades	8	18559914
20221202	trades	9	48158840
20221202	xinqing	8	1970915
20221202	xinqing	9	10944928
20221205	orders	8	27731616
20221205	orders	9	63836145
20221205	trades	8	20649196
20221205	trades	9	56194164
20221205	xinqing	8	2013988
20221205	xinqing	9	11295248
20221206	orders	8	26762804
20221206	orders	9	62119123
20221206	trades	8	19831267
20221206	trades	9	54961710
20221206	xinqing	8	1957870
20221206	xinqing	9	11193388
20221207	orders	8	25597017
20221207	orders	9	61433368
20221207	trades	8	18237392
20221207	trades	9	53552104
20221207	xinqing	8	1957723
20221207	xinqing	9	11340163
20221208	orders	8	26350739
20221208	orders	9	56999980
20221208	trades	8	19177616
20221208	trades	9	49300019
20221208	xinqing	8	1965609
20221208	xinqing	9	11178402
20221209	orders	8	25771303
20221209	orders	9	62515377
20221209	trades	8	18650694
20221209	trades	9	54568716
20221209	xinqing	8	1963783
20221209	xinqing	9	11337593
20221212	orders	8	27584371
20221212	orders	9	57682782
20221212	trades	8	20857854
20221212	trades	9	50275891
20221212	xinqing	8	1990035
20221212	xinqing	9	10841038
20221213	orders	8	25187309
20221213	orders	9	54165052
20221213	trades	8	18285081
20221213	trades	9	46518295
20221213	xinqing	8	1949859
20221213	xinqing	9	10703303
20221214	orders	8	24831715
20221214	orders	9	53555549
20221214	trades	8	18103291
20221214	trades	9	46233715
20221214	xinqing	8	1943046
20221214	xinqing	9	10636958
20221215	orders	8	24650531
20221215	orders	9	51366925
20221215	trades	8	18184891
20221215	trades	9	44192664
20221215	xinqing	8	1934397
20221215	xinqing	9	10859744
20221216	orders	8	23773934
20221216	orders	9	52283072
20221216	trades	8	17500005
20221216	trades	9	45199239
20221216	xinqing	8	1950351
20221216	xinqing	9	10677332
20221219	orders	8	25189467
20221219	orders	9	51405959
20221219	trades	8	19451763
20221219	trades	9	45622362
20221219	xinqing	8	1965275
20221219	xinqing	9	10629571
20221220	orders	8	22484979
20221220	orders	9	48185041
20221220	trades	8	16775650
20221220	trades	9	40997642
20221220	xinqing	8	1913279
20221220	xinqing	9	10261064
20221221	orders	8	20052610
20221221	orders	9	45913393
20221221	trades	8	14438223
20221221	trades	9	39195983
20221221	xinqing	8	1867061
20221221	xinqing	9	10211521
20221222	orders	8	21035274
20221222	orders	9	48788909
20221222	trades	8	15511709
20221222	trades	9	42419442
20221222	xinqing	8	1889326
20221222	xinqing	9	10326233
20221223	orders	8	20014612
20221223	orders	9	44770063
20221223	trades	8	15025705
20221223	trades	9	38527856
20221223	xinqing	8	1900296
20221223	xinqing	9	10039179
20221226	orders	8	19701806
20221226	orders	9	44753971
20221226	trades	8	14940090
20221226	trades	9	39042312
20221226	xinqing	8	1872416
20221226	xinqing	9	10049262
20221227	orders	8	21611483
20221227	orders	9	46057001
20221227	trades	8	16381604
20221227	trades	9	39912117
20221227	xinqing	8	1888695
20221227	xinqing	9	10056677
20221228	orders	8	21747660
20221228	orders	9	47089304
20221228	trades	8	16055703
20221228	trades	9	40836333
20221228	xinqing	8	1879583
20221228	xinqing	9	10103177
20221229	orders	8	20290681
20221229	orders	9	45367854
20221229	trades	8	14831881
20221229	trades	9	39306988
20221229	xinqing	8	1859907
20221229	xinqing	9	10033705
20221230	orders	8	20137234
20221230	orders	9	44912774
20221230	trades	8	14587798
20221230	trades	9	38766582
20221230	xinqing	8	1851486
20221230	xinqing	9	9975344
20230103	orders	8	22365054
20230103	orders	9	53055184
20230103	trades	8	17041081
20230103	trades	9	46741013
20230103	xinqing	8	1913189
20230103	xinqing	9	10805741
20230104	orders	8	24084797
20230104	orders	9	54106952
20230104	trades	8	17897275
20230104	trades	9	47587172
20230104	xinqing	8	1942209
20230104	xinqing	9	10706239
20230105	orders	8	24510093
20230105	orders	9	54170406
20230105	trades	8	18134866
20230105	trades	9	46913569
20230105	xinqing	8	1919261
20230105	xinqing	9	10616975
20230106	orders	8	23885525
20230106	orders	9	53661249
20230106	trades	8	17558255
20230106	trades	9	46761462
20230106	xinqing	8	1918836
20230106	xinqing	9	10634691
20230109	orders	8	22923075
20230109	orders	9	51345289
20230109	trades	8	16736316
20230109	trades	9	44505039
20230109	xinqing	8	1924476
20230109	xinqing	9	10436095
20230110	orders	8	22407643
20230110	orders	9	49253902
20230110	trades	8	16054256
20230110	trades	9	42373994
20230110	xinqing	8	1909593
20230110	xinqing	9	10231076
20230111	orders	8	21513920
20230111	orders	9	49426394
20230111	trades	8	15359645
20230111	trades	9	43042093
20230111	xinqing	8	1886842
20230111	xinqing	9	10273526
20230112	orders	8	21013239
20230112	orders	9	47697149
20230112	trades	8	14898924
20230112	trades	9	41267433
20230112	xinqing	8	1880709
20230112	xinqing	9	10163935
20230113	orders	8	20198872
20230113	orders	9	47208313
20230113	trades	8	14094700
20230113	trades	9	40869673
20230113	xinqing	8	1867581
20230113	xinqing	9	10062313
20230116	orders	8	22803992
20230116	orders	9	53942687
20230116	trades	8	17139745
20230116	trades	9	47690620
20230116	xinqing	8	1917007
20230116	xinqing	9	10625190
20230117	orders	8	21470028
20230117	orders	9	47170074
20230117	trades	8	15497223
20230117	trades	9	41087002
20230117	xinqing	8	1892067
20230117	xinqing	9	10266740
20230118	orders	8	19914386
20230118	orders	9	44588837
20230118	trades	8	13908296
20230118	trades	9	38670597
20230118	xinqing	8	1878111
20230118	xinqing	9	10184513
20230119	orders	8	18964330
20230119	orders	9	45786453
20230119	trades	8	13381575
20230119	trades	9	39556489
20230119	xinqing	8	1875005
20230119	xinqing	9	10260011
20230120	orders	8	20293895
20230120	orders	9	47084598
20230120	trades	8	14693740
20230120	trades	9	41200953
20230120	xinqing	8	1904467
20230120	xinqing	9	10438263
20230130	orders	8	27754448
20230130	orders	9	54391704
20230130	trades	8	21871492
20230130	trades	9	48637391
20230130	xinqing	8	2040702
20230130	xinqing	9	10832560
20230131	orders	8	25063164
20230131	orders	9	54881182
20230131	trades	8	18486139
20230131	trades	9	48186870
20230131	xinqing	8	1975617
20230131	xinqing	9	10843911
20230201	orders	8	23982643
20230201	orders	9	61481624
20230201	trades	8	17378949
20230201	trades	9	54141566
20230201	xinqing	8	1963457
20230201	xinqing	9	11306169
20230202	orders	8	26441040
20230202	orders	9	58878299
20230202	trades	8	19495594
20230202	trades	9	51555644
20230202	xinqing	8	1996047
20230202	xinqing	9	11151398
20230203	orders	8	24017907
20230203	orders	9	55809619
20230203	trades	8	17576318
20230203	trades	9	48944149
20230203	xinqing	8	1965065
20230203	xinqing	9	11034140
20230206	orders	8	23929215
20230206	orders	9	51053451
20230206	trades	8	17689721
20230206	trades	9	45014058
20230206	xinqing	8	1967987
20230206	xinqing	9	10715642
20230207	orders	8	21786872
20230207	orders	9	52624985
20230207	trades	8	15459645
20230207	trades	9	45592742
20230207	xinqing	8	1930932
20230207	xinqing	9	10922109
20230208	orders	8	22409299
20230208	orders	9	49694287
20230208	trades	8	16097720
20230208	trades	9	43362471
20230208	xinqing	8	1946321
20230208	xinqing	9	10783464
20230209	orders	8	22249057
20230209	orders	9	53294843
20230209	trades	8	15535228
20230209	trades	9	46760867
20230209	xinqing	8	1935224
20230209	xinqing	9	11008532
20230210	orders	8	22972288
20230210	orders	9	52730385
20230210	trades	8	16249463
20230210	trades	9	46193571
20230210	xinqing	8	1947648
20230210	xinqing	9	10983758
20230213	orders	8	24174596
20230213	orders	9	57661826
20230213	trades	8	17366313
20230213	trades	9	50305458
20230213	xinqing	8	1976856
20230213	xinqing	9	11171577
20230214	orders	8	24892923
20230214	orders	9	53181195
20230214	trades	8	17934644
20230214	trades	9	46722201
20230214	xinqing	8	1972690
20230214	xinqing	9	10948513
20230215	orders	8	23494344
20230215	orders	9	54947076
20230215	trades	8	16616909
20230215	trades	9	48605899
20230215	xinqing	8	1955728
20230215	xinqing	9	11024384
20230216	orders	8	23489425
20230216	orders	9	68036253
20230216	trades	8	16719286
20230216	trades	9	61878539
20230216	xinqing	8	1956998
20230216	xinqing	9	11390936
20230217	orders	8	25060534
20230217	orders	9	55558329
20230217	trades	8	18372975
20230217	trades	9	49079988
20230217	xinqing	8	1994297
20230217	xinqing	9	10928407
20230220	orders	8	25012597
20230220	orders	9	56431745
20230220	trades	8	18591878
20230220	trades	9	49257581
20230220	xinqing	8	1974898
20230220	xinqing	9	11006588
20230221	orders	8	25131315
20230221	orders	9	56093258
20230221	trades	8	18224122
20230221	trades	9	48601387
20230221	xinqing	8	1973590
20230221	xinqing	9	10930896
20230222	orders	8	23021266
20230222	orders	9	50751131
20230222	trades	8	16256975
20230222	trades	9	43608617
20230222	xinqing	8	1949201
20230222	xinqing	9	10719996
20230223	orders	8	22852120
20230223	orders	9	51490091
20230223	trades	8	15856196
20230223	trades	9	44760857
20230223	xinqing	8	1947319
20230223	xinqing	9	10834027
20230224	orders	8	20693901
20230224	orders	9	47985104
20230224	trades	8	14202045
20230224	trades	9	41430522
20230224	xinqing	8	1918043
20230224	xinqing	9	10579487
